regime,alt_km,delta,sigma_h_km,sigma_v_km,kappa_h,advection_ms,patch_air_mass_kg,heating_fraction,E_thermal_min_J,tau_diff_s,tau_adv_s,transport_survivable_1h,classification
high,300,5.0,50.0,30.0,100000.0,100.0,54957.701053150755,0.8333333333333334,4598127654.78028,12500.0,500.0,False,transport_limited
high,300,5.0,50.0,30.0,100000.0,300.0,54957.701053150755,0.8333333333333334,4598127654.78028,12500.0,166.66666666666666,False,transport_limited
high,300,5.0,50.0,30.0,1000000.0,0.0,54957.701053150755,0.8333333333333334,4598127654.78028,1250.0,inf,False,transport_limited
high,300,5.0,50.0,30.0,1000000.0,100.0,54957.701053150755,0.8333333333333334,4598127654.78028,1250.0,500.0,False,transport_limited
high,300,5.0,50.0,30.0,1000000.0,300.0,54957.701053150755,0.8333333333333334,4598127654.78028,1250.0,166.66666666666666,False,transport_limited
high,300,5.0,200.0,30.0,1000.0,0.0,879323.2168504121,0.8333333333333334,73570042476.48448,20000000.0,inf,True,thermodynamically_conceivable
high,300,5.0,200.0,30.0,1000.0,100.0,879323.2168504121,0.8333333333333334,73570042476.48448,20000000.0,2000.0,False,transport_limited
high,300,5.0,200.0,30.0,1000.0,300.0,879323.2168504121,0.8333333333333334,73570042476.48448,20000000.0,666.6666666666666,False,transport_limited
high,300,5.0,200.0,30.0,100000.0,0.0,879323.2168504121,0.8333333333333334,73570042476.48448,200000.0,inf,True,thermodynamically_conceivable
high,300,5.0,200.0,30.0,100000.0,100.0,879323.2168504121,0.8333333333333334,73570042476.48448,200000.0,2000.0,False,transport_limited
high,300,5.0,200.0,30.0,100000.0,300.0,879323.2168504121,0.8333333333333334,73570042476.48448,200000.0,666.6666666666666,False,transport_limited
high,300,5.0,200.0,30.0,1000000.0,0.0,879323.2168504121,0.8333333333333334,73570042476.48448,20000.0,inf,True,thermodynamically_conceivable
high,300,5.0,200.0,30.0,1000000.0,100.0,879323.2168504121,0.8333333333333334,73570042476.48448,20000.0,2000.0,False,transport_limited
high,300,5.0,200.0,30.0,1000000.0,300.0,879323.2168504121,0.8333333333333334,73570042476.48448,20000.0,666.6666666666666,False,transport_limited
high,300,5.0,1000.0,30.0,1000.0,0.0,21983080.421260297,0.8333333333333334,1839251061912.1116,500000000.0,inf,True,thermodynamically_conceivable
high,300,5.0,1000.0,30.0,1000.0,100.0,21983080.421260297,0.8333333333333334,1839251061912.1116,500000000.0,10000.0,True,thermodynamically_conceivable
high,300,5.0,1000.0,30.0,1000.0,300.0,21983080.421260297,0.8333333333333334,1839251061912.1116,500000000.0,3333.3333333333335,False,transport_limited
high,300,5.0,1000.0,30.0,100000.0,0.0,21983080.421260297,0.8333333333333334,1839251061912.1116,5000000.0,inf,True,thermodynamically_conceivable
high,300,5.0,1000.0,30.0,100000.0,100.0,21983080.421260297,0.8333333333333334,1839251061912.1116,5000000.0,10000.0,True,thermodynamically_conceivable
high,300,5.0,1000.0,30.0,100000.0,300.0,21983080.421260297,0.8333333333333334,1839251061912.1116,5000000.0,3333.3333333333335,False,transport_limited
high,300,5.0,1000.0,30.0,1000000.0,0.0,21983080.421260297,0.8333333333333334,1839251061912.1116,500000.0,inf,True,thermodynamically_conceivable
high,300,5.0,1000.0,30.0,1000000.0,100.0,21983080.421260297,0.8333333333333334,1839251061912.1116,500000.0,10000.0,True,thermodynamically_conceivable
high,300,5.0,1000.0,30.0,1000000.0,300.0,21983080.421260297,0.8333333333333334,1839251061912.1116,500000.0,3333.3333333333335,False,transport_limited
high,300,20.0,50.0,30.0,1000.0,0.0,54957.701053150755,0.9523809523809523,5255003034.034605,1250000.0,inf,True,thermodynamically_conceivable
high,300,20.0,50.0,30.0,1000.0,100.0,54957.701053150755,0.9523809523809523,5255003034.034605,1250000.0,500.0,False,transport_limited
high,300,20.0,50.0,30.0,1000.0,300.0,54957.701053150755,0.9523809523809523,5255003034.034605,1250000.0,166.66666666666666,False,transport_limited
high,300,20.0,50.0,30.0,100000.0,0.0,54957.701053150755,0.9523809523809523,5255003034.034605,12500.0,inf,True,thermodynamically_conceivable
high,300,20.0,50.0,30.0,100000.0,100.0,54957.701053150755,0.9523809523809523,5255003034.034605,12500.0,500.0,False,transport_limited
high,300,20.0,50.0,30.0,100000.0,300.0,54957.701053150755,0.9523809523809523,5255003034.034605,12500.0,166.66666666666666,False,transport_limited
high,300,20.0,50.0,30.0,1000000.0,0.0,54957.701053150755,0.9523809523809523,5255003034.034605,1250.0,inf,False,transport_limited
high,300,20.0,50.0,30.0,1000000.0,100.0,54957.701053150755,0.9523809523809523,5255003034.034605,1250.0,500.0,False,transport_limited
high,300,20.0,50.0,30.0,1000000.0,300.0,54957.701053150755,0.9523809523809523,5255003034.034605,1250.0,166.66666666666666,False,transport_limited
high,300,20.0,200.0,30.0,1000.0,0.0,879323.2168504121,0.9523809523809523,84080048544.55368,20000000.0,inf,True,thermodynamically_conceivable
high,300,20.0,200.0,30.0,1000.0,100.0,879323.2168504121,0.9523809523809523,84080048544.55368,20000000.0,2000.0,False,transport_limited
high,300,20.0,200.0,30.0,1000.0,300.0,879323.2168504121,0.9523809523809523,84080048544.55368,20000000.0,666.6666666666666,False,transport_limited
high,300,20.0,200.0,30.0,100000.0,0.0,879323.2168504121,0.9523809523809523,84080048544.55368,200000.0,inf,True,thermodynamically_conceivable
high,300,20.0,200.0,30.0,100000.0,100.0,879323.2168504121,0.9523809523809523,84080048544.55368,200000.0,2000.0,False,transport_limited
high,300,20.0,200.0,30.0,100000.0,300.0,879323.2168504121,0.9523809523809523,84080048544.55368,200000.0,666.6666666666666,False,transport_limited
high,300,20.0,200.0,30.0,1000000.0,0.0,879323.2168504121,0.9523809523809523,84080048544.55368,20000.0,inf,True,thermodynamically_conceivable
high,300,20.0,200.0,30.0,1000000.0,100.0,879323.2168504121,0.9523809523809523,84080048544.55368,20000.0,2000.0,False,transport_limited
high,300,20.0,200.0,30.0,1000000.0,300.0,879323.2168504121,0.9523809523809523,84080048544.55368,20000.0,666.6666666666666,False,transport_limited
high,300,20.0,1000.0,30.0,1000.0,0.0,21983080.421260297,0.9523809523809523,2102001213613.8416,500000000.0,inf,True,thermodynamically_conceivable
high,300,20.0,1000.0,30.0,1000.0,100.0,21983080.421260297,0.9523809523809523,2102001213613.8416,500000000.0,10000.0,True,thermodynamically_conceivable
high,300,20.0,1000.0,30.0,1000.0,300.0,21983080.421260297,0.9523809523809523,2102001213613.8416,500000000.0,3333.3333333333335,False,transport_limited
high,300,20.0,1000.0,30.0,100000.0,0.0,21983080.421260297,0.9523809523809523,2102001213613.8416,5000000.0,inf,True,thermodynamically_conceivable
high,300,20.0,1000.0,30.0,100000.0,100.0,21983080.421260297,0.9523809523809523,2102001213613.8416,5000000.0,10000.0,True,thermodynamically_conceivable
high,300,20.0,1000.0,30.0,100000.0,300.0,21983080.421260297,0.9523809523809523,2102001213613.8416,5000000.0,3333.3333333333335,False,transport_limited
high,300,20.0,1000.0,30.0,1000000.0,0.0,21983080.421260297,0.9523809523809523,2102001213613.8416,500000.0,inf,True,thermodynamically_conceivable
high,300,20.0,1000.0,30.0,1000000.0,100.0,21983080.421260297,0.9523809523809523,2102001213613.8416,500000.0,10000.0,True,thermodynamically_conceivable
high,300,20.0,1000.0,30.0,1000000.0,300.0,21983080.421260297,0.9523809523809523,2102001213613.8416,500000.0,3333.3333333333335,False,transport_limited
high,400,1.0,50.0,30.0,1000.0,0.0,11040.904937322906,0.5,554253427.8536099,1250000.0,inf,True,thermodynamically_conceivable
high,400,1.0,50.0,30.0,1000.0,100.0,11040.904937322906,0.5,554253427.8536099,1250000.0,500.0,False,transport_limited
high,400,1.0,50.0,30.0,1000.0,300.0,11040.904937322906,0.5,554253427.8536099,1250000.0,166.66666666666666,False,transport_limited
high,400,1.0,50.0,30.0,100000.0,0.0,11040.904937322906,0.5,554253427.8536099,12500.0,inf,True,thermodynamically_conceivable
high,400,1.0,50.0,30.0,100000.0,100.0,11040.904937322906,0.5,554253427.8536099,12500.0,500.0,False,transport_limited
high,400,1.0,50.0,30.0,100000.0,300.0,11040.904937322906,0.5,554253427.8536099,12500.0,166.66666666666666,False,transport_limited
high,400,1.0,50.0,30.0,1000000.0,0.0,11040.904937322906,0.5,554253427.8536099,1250.0,inf,False,transport_limited
high,400,1.0,50.0,30.0,1000000.0,100.0,11040.904937322906,0.5,554253427.8536099,1250.0,500.0,False,transport_limited
high,400,1.0,50.0,30.0,1000000.0,300.0,11040.904937322906,0.5,554253427.8536099,1250.0,166.66666666666666,False,transport_limited
high,400,1.0,200.0,30.0,1000.0,0.0,176654.4789971665,0.5,8868054845.657759,20000000.0,inf,True,thermodynamically_conceivable
high,400,1.0,200.0,30.0,1000.0,100.0,176654.4789971665,0.5,8868054845.657759,20000000.0,2000.0,False,transport_limited
high,400,1.0,200.0,30.0,1000.0,300.0,176654.4789971665,0.5,8868054845.657759,20000000.0,666.6666666666666,False,transport_limited
high,400,1.0,200.0,30.0,100000.0,0.0,176654.4789971665,0.5,8868054845.657759,200000.0,inf,True,thermodynamically_conceivable
high,400,1.0,200.0,30.0,100000.0,100.0,176654.4789971665,0.5,8868054845.657759,200000.0,2000.0,False,transport_limited
high,400,1.0,200.0,30.0,100000.0,300.0,176654.4789971665,0.5,8868054845.657759,200000.0,666.6666666666666,False,transport_limited
high,400,1.0,200.0,30.0,1000000.0,0.0,176654.4789971665,0.5,8868054845.657759,20000.0,inf,True,thermodynamically_conceivable
high,400,1.0,200.0,30.0,1000000.0,100.0,176654.4789971665,0.5,8868054845.657759,20000.0,2000.0,False,transport_limited
high,400,1.0,200.0,30.0,1000000.0,300.0,176654.4789971665,0.5,8868054845.657759,20000.0,666.6666666666666,False,transport_limited
high,400,1.0,1000.0,30.0,1000.0,0.0,4416361.974929162,0.5,221701371141.44397,500000000.0,inf,True,thermodynamically_conceivable
high,400,1.0,1000.0,30.0,1000.0,100.0,4416361.974929162,0.5,221701371141.44397,500000000.0,10000.0,True,thermodynamically_conceivable
high,400,1.0,1000.0,30.0,1000.0,300.0,4416361.974929162,0.5,221701371141.44397,500000000.0,3333.3333333333335,False,transport_limited
high,400,1.0,1000.0,30.0,100000.0,0.0,4416361.974929162,0.5,221701371141.44397,5000000.0,inf,True,thermodynamically_conceivable
high,400,1.0,1000.0,30.0,100000.0,100.0,4416361.974929162,0.5,221701371141.44397,5000000.0,10000.0,True,thermodynamically_conceivable
high,400,1.0,1000.0,30.0,100000.0,300.0,4416361.974929162,0.5,221701371141.44397,5000000.0,3333.3333333333335,False,transport_limited
high,400,1.0,1000.0,30.0,1000000.0,0.0,4416361.974929162,0.5,221701371141.44397,500000.0,inf,True,thermodynamically_conceivable
high,400,1.0,1000.0,30.0,1000000.0,100.0,4416361.974929162,0.5,221701371141.44397,500000.0,10000.0,True,thermodynamically_conceivable
high,400,1.0,1000.0,30.0,1000000.0,300.0,4416361.974929162,0.5,221701371141.44397,500000.0,3333.3333333333335,False,transport_limited
high,400,5.0,50.0,30.0,1000.0,0.0,11040.904937322906,0.8333333333333334,923755713.0893499,1250000.0,inf,True,thermodynamically_conceivable
high,400,5.0,50.0,30.0,1000.0,100.0,11040.904937322906,0.8333333333333334,923755713.0893499,1250000.0,500.0,False,transport_limited
high,400,5.0,50.0,30.0,1000.0,300.0,11040.904937322906,0.8333333333333334,923755713.0893499,1250000.0,166.66666666666666,False,transport_limited
high,400,5.0,50.0,30.0,100000.0,0.0,11040.904937322906,0.8333333333333334,923755713.0893499,12500.0,inf,True,thermodynamically_conceivable
high,400,5.0,50.0,30.0,100000.0,100.0,11040.904937322906,0.8333333333333334,923755713.0893499,12500.0,500.0,False,transport_limited
high,400,5.0,50.0,30.0,100000.0,300.0,11040.904937322906,0.8333333333333334,923755713.0893499,12500.0,166.66666666666666,False,transport_limited
high,400,5.0,50.0,30.0,1000000.0,0.0,11040.904937322906,0.8333333333333334,923755713.0893499,1250.0,inf,False,transport_limited
high,400,5.0,50.0,30.0,1000000.0,100.0,11040.904937322906,0.8333333333333334,923755713.0893499,1250.0,500.0,False,transport_limited
high,400,5.0,50.0,30.0,1000000.0,300.0,11040.904937322906,0.8333333333333334,923755713.0893499,1250.0,166.66666666666666,False,transport_limited
high,400,5.0,200.0,30.0,1000.0,0.0,176654.4789971665,0.8333333333333334,14780091409.429598,20000000.0,inf,True,thermodynamically_conceivable
high,400,5.0,200.0,30.0,1000.0,100.0,176654.4789971665,0.8333333333333334,14780091409.429598,20000000.0,2000.0,False,transport_limited
high,400,5.0,200.0,30.0,1000.0,300.0,176654.4789971665,0.8333333333333334,14780091409.429598,20000000.0,666.6666666666666,False,transport_limited
high,400,5.0,200.0,30.0,100000.0,0.0,176654.4789971665,0.8333333333333334,14780091409.429598,200000.0,inf,True,thermodynamically_conceivable
high,400,5.0,200.0,30.0,100000.0,100.0,176654.4789971665,0.8333333333333334,14780091409.429598,200000.0,2000.0,False,transport_limited
high,400,5.0,200.0,30.0,100000.0,300.0,176654.4789971665,0.8333333333333334,14780091409.429598,200000.0,666.6666666666666,False,transport_limited
high,400,5.0,200.0,30.0,1000000.0,0.0,176654.4789971665,0.8333333333333334,14780091409.429598,20000.0,inf,True,thermodynamically_conceivable
high,400,5.0,200.0,30.0,1000000.0,100.0,176654.4789971665,0.8333333333333334,14780091409.429598,20000.0,2000.0,False,transport_limited
high,400,5.0,200.0,30.0,1000000.0,300.0,176654.4789971665,0.8333333333333334,14780091409.429598,20000.0,666.6666666666666,False,transport_limited
high,400,5.0,1000.0,30.0,1000.0,0.0,4416361.974929162,0.8333333333333334,369502285235.7399,500000000.0,inf,True,thermodynamically_conceivable
high,400,5.0,1000.0,30.0,1000.0,100.0,4416361.974929162,0.8333333333333334,369502285235.7399,500000000.0,10000.0,True,thermodynamically_conceivable
high,400,5.0,1000.0,30.0,1000.0,300.0,4416361.974929162,0.8333333333333334,369502285235.7399,500000000.0,3333.3333333333335,False,transport_limited
high,400,5.0,1000.0,30.0,100000.0,0.0,4416361.974929162,0.8333333333333334,369502285235.7399,5000000.0,inf,True,thermodynamically_conceivable
high,400,5.0,1000.0,30.0,100000.0,100.0,4416361.974929162,0.8333333333333334,369502285235.7399,5000000.0,10000.0,True,thermodynamically_conceivable
high,400,5.0,1000.0,30.0,100000.0,300.0,4416361.974929162,0.8333333333333334,369502285235.7399,5000000.0,3333.3333333333335,False,transport_limited
high,400,5.0,1000.0,30.0,1000000.0,0.0,4416361.974929162,0.8333333333333334,369502285235.7399,500000.0,inf,True,thermodynamically_conceivable
high,400,5.0,1000.0,30.0,1000000.0,100.0,4416361.974929162,0.8333333333333334,369502285235.7399,500000.0,10000.0,True,thermodynamically_conceivable
high,400,5.0,1000.0,30.0,1000000.0,300.0,4416361.974929162,0.8333333333333334,369502285235.7399,500000.0,3333.3333333333335,False,transport_limited
high,400,20.0,50.0,30.0,1000.0,0.0,11040.904937322906,0.9523809523809523,1055720814.9592569,1250000.0,inf,True,thermodynamically_conceivable
high,400,20.0,50.0,30.0,1000.0,100.0,11040.904937322906,0.9523809523809523,1055720814.9592569,1250000.0,500.0,False,transport_limited
high,400,20.0,50.0,30.0,1000.0,300.0,11040.904937322906,0.9523809523809523,1055720814.9592569,1250000.0,166.66666666666666,False,transport_limited
high,400,20.0,50.0,30.0,100000.0,0.0,11040.904937322906,0.9523809523809523,1055720814.9592569,12500.0,inf,True,thermodynamically_conceivable
high,400,20.0,50.0,30.0,100000.0,100.0,11040.904937322906,0.9523809523809523,1055720814.9592569,12500.0,500.0,False,transport_limited
high,400,20.0,50.0,30.0,100000.0,300.0,11040.904937322906,0.9523809523809523,1055720814.9592569,12500.0,166.66666666666666,False,transport_limited
high,400,20.0,50.0,30.0,1000000.0,0.0,11040.904937322906,0.9523809523809523,1055720814.9592569,1250.0,inf,False,transport_limited
high,400,20.0,50.0,30.0,1000000.0,100.0,11040.904937322906,0.9523809523809523,1055720814.9592569,1250.0,500.0,False,transport_limited
high,400,20.0,50.0,30.0,1000000.0,300.0,11040.904937322906,0.9523809523809523,1055720814.9592569,1250.0,166.66666666666666,False,transport_limited
high,400,20.0,200.0,30.0,1000.0,0.0,176654.4789971665,0.9523809523809523,16891533039.34811,20000000.0,inf,True,thermodynamically_conceivable
high,400,20.0,200.0,30.0,1000.0,100.0,176654.4789971665,0.9523809523809523,16891533039.34811,20000000.0,2000.0,False,transport_limited
high,400,20.0,200.0,30.0,1000.0,300.0,176654.4789971665,0.9523809523809523,16891533039.34811,20000000.0,666.6666666666666,False,transport_limited
high,400,20.0,200.0,30.0,100000.0,0.0,176654.4789971665,0.9523809523809523,16891533039.34811,200000.0,inf,True,thermodynamically_conceivable
high,400,20.0,200.0,30.0,100000.0,100.0,176654.4789971665,0.9523809523809523,16891533039.34811,200000.0,2000.0,False,transport_limited
high,400,20.0,200.0,30.0,100000.0,300.0,176654.4789971665,0.9523809523809523,16891533039.34811,200000.0,666.6666666666666,False,transport_limited
high,400,20.0,200.0,30.0,1000000.0,0.0,176654.4789971665,0.9523809523809523,16891533039.34811,20000.0,inf,True,thermodynamically_conceivable
high,400,20.0,200.0,30.0,1000000.0,100.0,176654.4789971665,0.9523809523809523,16891533039.34811,20000.0,2000.0,False,transport_limited
high,400,20.0,200.0,30.0,1000000.0,300.0,176654.4789971665,0.9523809523809523,16891533039.34811,20000.0,666.6666666666666,False,transport_limited
high,400,20.0,1000.0,30.0,1000.0,0.0,4416361.974929162,0.9523809523809523,422288325983.70276,500000000.0,inf,True,thermodynamically_conceivable
high,400,20.0,1000.0,30.0,1000.0,100.0,4416361.974929162,0.9523809523809523,422288325983.70276,500000000.0,10000.0,True,thermodynamically_conceivable
high,400,20.0,1000.0,30.0,1000.0,300.0,4416361.974929162,0.9523809523809523,422288325983.70276,500000000.0,3333.3333333333335,False,transport_limited
high,400,20.0,1000.0,30.0,100000.0,0.0,4416361.974929162,0.9523809523809523,422288325983.70276,5000000.0,inf,True,thermodynamically_conceivable
high,400,20.0,1000.0,30.0,100000.0,100.0,4416361.974929162,0.9523809523809523,422288325983.70276,5000000.0,10000.0,True,thermodynamically_conceivable
high,400,20.0,1000.0,30.0,100000.0,300.0,4416361.974929162,0.9523809523809523,422288325983.70276,5000000.0,3333.3333333333335,False,transport_limited
high,400,20.0,1000.0,30.0,1000000.0,0.0,4416361.974929162,0.9523809523809523,422288325983.70276,500000.0,inf,True,thermodynamically_conceivable
high,400,20.0,1000.0,30.0,1000000.0,100.0,4416361.974929162,0.9523809523809523,422288325983.70276,500000.0,10000.0,True,thermodynamically_conceivable
high,400,20.0,1000.0,30.0,1000000.0,300.0,4416361.974929162,0.9523809523809523,422288325983.70276,500000.0,3333.3333333333335,False,transport_limited
